country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,purchase_year,purchase_month,purchase_day,purchase_hour,day_of_week,is_weekend,season,days_since_last_purchase,chest_waist_ratio,waist_hip_ratio,chest_hip_ratio,height_weight_ratio,body_surface_area,bmi_category,is_proportional,discount_amount,is_discounted,is_high_value,user_purchase_count,user_total_purchases,user_return_rate,user_avg_price,user_price_std,price_vs_user_avg,prev_purchased_size,prev_fit_feedback,prev_category,prev_brand,user_experience_level,brand_return_rate,brand_avg_price,category_return_rate,category_avg_price,subcategory_avg_price,brand_category_purchases,is_favorite_brand,size_numeric,user_usual_size,is_usual_size,gender_body_type,gender_category,age_group,height_category,weight_category,size_delta_height_cm,size_delta_chest_bust_cm,size_delta_waist_cm,size_delta_hip_cm
UK,Web,U.S. Polo Assn.,Dresses,Bodycon,Yellow,Denim,3802.95,35,2471.9175,Female,33,166.0,67.9,24.64073160110321,Rectangle,91.7,72.4,96.1,2025,2,12,3,2,0,1,365.0,1.266574585635359,0.753381893860562,0.9542143600416234,2.4447717231222383,1.7558578014594417,Normal,1,1331.0324999999998,1,0,1,1,1.0,2471.9175,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.6848013816925734,2658.4379775474954,2823.5890384615386,1,0,1,XS,1,Other,Female_Dresses,Adult,Average,Average,-2.420033333333322,-3.073366666666658,-3.8066666666666578,1.8599999999999994
India,Store,Nike,Tops,Blouse,White,Silk,1077.95,35,700.6675,Female,17,163.4,58.2,21.798112028812454,Hourglass,86.3,68.4,91.3,2025,7,3,23,3,0,3,0.0,1.2616959064327484,0.7491785323110625,0.945235487404162,2.8075601374570445,1.625797045451948,Normal,1,377.2825,1,0,2,3,1.0,700.6675,0.0,0.0,M,Too Large,Tops,Nike,Beginner,0.6321243523316062,3016.233515544041,0.6960877862595419,1051.7262104007634,1073.7931689373297,2,0,3,M,1,Other,Female_Tops,Teen,Average,Light,-2.5396984126984137,-5.425396825396831,-4.914285714285711,-2.0317460317460245
India,App,Under Armour,Ethnicwear,Sherwani,Pink,Polyester,2304.07,10,2073.663,Female,29,157.7,73.2,29.433892161778644,Athletic,94.0,73.7,97.2,2024,1,11,18,3,0,1,365.0,1.2754409769335142,0.7582304526748971,0.9670781893004116,2.154371584699453,1.746672613013991,Overweight,1,230.40700000000012,1,0,1,1,1.0,2073.663,0.0,0.0,No History,No History,No History,No History,New,0.7032374100719424,2776.533413669065,0.7192982456140351,3781.1896993620417,3783.566763546798,1,0,1,XS,1,F_Athletic,Female_Ethnicwear,Young,Short,Average,-7.814285714285717,1.0285535714285743,-0.7357142857142804,3.5642857142857167
India,Marketplace,Mango,Bottoms,Shorts,Brown,Silk,3189.32,20,2551.456,Female,16,168.8,70.0,24.567058242177843,Plus,93.1,73.5,97.6,2025,8,2,20,5,1,3,365.0,1.2666666666666666,0.7530737704918034,0.9538934426229508,2.4114285714285715,1.8004373398180116,Normal,1,637.864,1,0,1,1,0.0,2551.456,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.7043357933579336,1711.5967151752768,1700.053324808184,1,0,2,S,1,Other,Female_Bottoms,Teen,Average,Average,1.7120879120879238,-1.5362637362637344,-2.5626373626373606,3.643956043956038
India,Store,U.S. Polo Assn.,Tops,Polo,Olive,Wool,1284.8,0,1284.8,Male,25,171.8,77.3,26.189859882555584,Plus,99.5,81.1,94.4,2023,9,15,22,4,0,4,365.0,1.2268803945745994,0.8591101694915253,1.0540254237288136,2.2225097024579563,1.902104614675477,Overweight,1,0.0,0,0,1,6,1.0,1284.8,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.6960877862595419,1051.7262104007634,1101.8847866242038,1,0,5,XL,1,Other,Male_Tops,Young,Tall,Heavy,3.145088235294139,4.394107843137263,4.859803921568627,-0.829411764705867
Singapore,Web,FabIndia,Ethnicwear,Sherwani,Pink,Linen,6717.37,40,4030.422,Unisex,22,160.8,85.7,33.14429098289646,Inverted Triangle,100.8,78.7,103.4,2024,6,11,3,1,0,3,365.0,1.280813214739517,0.7611218568665377,0.9748549323017408,1.8763127187864648,1.894264215850318,Obese,1,2686.9480000000003,1,1,1,1,0.0,4030.422,0.0,0.0,No History,No History,No History,No History,New,0.7055555555555556,2134.0007064814813,0.7192982456140351,3781.1896993620417,3783.566763546798,1,0,3,M,1,Other,Unisex_Ethnicwear,Young,Average,Heavy,-8.907407407407419,3.8703703703703667,0.6185185185185276,7.940740740740736
India,App,Forever 21,Activewear,Sports Bra,Pink,Rayon,2847.22,25,2135.415,Female,20,153.6,69.0,29.246012369791664,Plus,91.6,71.8,94.7,2024,4,8,18,0,0,2,365.0,1.275766016713092,0.7581837381203801,0.9672650475184792,2.226086956521739,1.671132242951838,Overweight,1,711.8049999999998,1,0,1,1,1.0,2135.415,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.7184846505551927,1831.609422273024,1783.965807017544,1,0,1,XS,1,Other,Female_Activewear,Teen,Short,Average,-12.728301886792451,-2.3113962264150985,-3.2528301886792548,-0.081132075471686
India,Web,Calvin Klein,Bottoms,Skirt,Beige,Cotton,1979.21,10,1781.289,Female,34,170.9,69.0,23.624627270146927,Inverted Triangle,92.9,73.4,97.7,2023,9,3,23,6,1,4,0.0,1.26566757493188,0.7512794268167862,0.9508700102354146,2.4768115942028985,1.8055735441607843,Normal,1,197.92100000000005,1,0,6,6,1.0,1781.289,0.0,0.0,XS,Too Small,Bottoms,Calvin Klein,Expert,0.7116357504215851,3198.191892074199,0.7043357933579336,1711.5967151752768,1789.2865210674158,6,1,1,XS,1,Other,Female_Bottoms,Adult,Tall,Average,5.0858974358974365,0.03846153846154721,-0.9141025641025635,4.0602564102564145
India,Web,Adidas,Dresses,Sheath,Pink,Rayon,5086.88,25,3815.16,Male,28,168.8,74.6,26.18146492666381,Rectangle,97.9,79.7,92.8,2025,2,4,18,1,0,1,0.0,1.2283563362609786,0.8588362068965518,1.0549568965517242,2.2627345844504023,1.8498024315844412,Overweight,1,1271.7200000000005,1,1,2,3,1.0,3815.16,0.0,0.0,XL,Too Large,Dresses,Adidas,Beginner,0.7126050420168067,2914.161882352941,0.6848013816925734,2658.4379775474954,2656.193021857923,2,0,5,XL,1,Other,Male_Dresses,Young,Average,Average,1.2959183673469283,3.12651020408164,3.7551020408163254,-2.091836734693871
India,App,Levi's,Ethnicwear,Kurta,Red,Wool,3945.16,10,3550.644,Female,26,161.3,63.7,24.483341910830664,Pear,89.0,70.2,93.3,2024,5,22,22,2,0,2,365.0,1.2678062678062678,0.752411575562701,0.9539121114683816,2.5321821036106757,1.6736340337469438,Normal,1,394.5160000000001,1,1,1,1,0.0,3550.644,0.0,0.0,No History,No History,No History,No History,New,0.7116666666666667,2290.782280833333,0.7192982456140351,3781.1896993620417,3747.954526162791,1,0,2,S,1,Other,Female_Ethnicwear,Young,Average,Average,-3.330434782608677,-5.993499999999997,-5.671739130434773,-1.6760869565217291
Singapore,Store,Roadster,Outerwear,Coat,Purple,Synthetic,7674.83,25,5756.1225,Female,32,165.0,46.9,17.226813590449954,Rectangle,80.8,64.5,86.7,2024,2,4,18,6,1,1,0.0,1.2527131782945735,0.7439446366782007,0.9319492502883504,3.518123667377399,1.4937937614890286,Underweight,1,1918.7075000000004,1,1,8,8,1.0,5756.1225,0.0,0.0,M,Too Large,Outerwear,Roadster,Expert,0.6773648648648649,2299.651870777027,0.6914893617021277,4119.835555673759,4079.7892577777775,8,1,3,M,1,Other,Female_Outerwear,Adult,Average,Light,-2.157142857142844,-11.673469387755105,-9.436734693877554,-7.171428571428564
Australia,App,Roadster,Activewear,Track Pants,Black,Leather,1205.87,5,1145.5765,Female,25,172.8,46.7,15.79244551255363,Pear,82.7,66.2,89.1,2025,4,30,1,2,0,2,365.0,1.2492447129909363,0.7429854096520764,0.9281705948372616,3.7002141327623126,1.5418609452124414,Underweight,1,60.2935,1,0,1,1,1.0,1145.5765,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.7184846505551927,1831.609422273024,1855.7318519230769,1,0,2,S,1,Other,Female_Activewear,Young,Tall,Light,2.5730000000000075,-12.357158730158716,-10.160317460317458,-6.146031746031753
UAE,Store,U.S. Polo Assn.,Footwear,Boots,Brown,Synthetic,5376.65,5,5107.817499999999,Female,34,158.1,67.8,27.12476310840184,Petite,91.0,71.5,94.7,2023,8,20,5,6,1,3,365.0,1.2727272727272727,0.7550158394931362,0.9609292502639916,2.331858407079646,1.693809441133333,Overweight,1,268.83250000000044,1,1,1,5,1.0,5107.817499999999,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.6825726141078838,4824.713633125864,4666.264557312253,1,0,-1,Other,1,F_Petite,Female_Footwear,Adult,Short,Average,-6.696000000000026,-3.4000133333333338,-3.891999999999996,0.04533333333333189
India,App,Tommy Hilfiger,Outerwear,Puffer,Blue,Denim,4744.42,20,3795.536,Female,38,154.9,67.2,28.00699007794028,Athletic,90.5,71.1,94.0,2024,6,4,18,1,0,3,365.0,1.2728551336146274,0.7563829787234042,0.9627659574468084,2.305059523809524,1.6625914492441294,Overweight,1,948.884,1,1,1,3,1.0,3795.536,0.0,0.0,No History,No History,No History,No History,New,0.7051282051282052,3057.712463369963,0.6914893617021277,4119.835555673759,4137.551006726458,1,0,1,XS,1,F_Athletic,Female_Outerwear,Adult,Short,Average,-12.765384615384619,-5.150000000000006,-5.732692307692318,-0.8173076923076934
USA,Web,Gap,Outerwear,Puffer,Black,Silk,3060.72,25,2295.54,Female,36,151.0,78.4,34.38445682206921,Apple,97.4,75.8,99.4,2024,11,24,20,6,1,4,0.0,1.2849604221635884,0.7625754527162977,0.9798792756539236,1.9260204081632653,1.742645050312346,Obese,1,765.1799999999998,1,0,3,6,0.8333333333333334,2313.0333333333333,42.84974056708701,-17.49333333333334,XS,Too Small,Outerwear,Gap,Beginner,0.7395659432387313,2498.905944908181,0.6914893617021277,4119.835555673759,4137.551006726458,2,0,1,XS,1,Other,Female_Outerwear,Adult,Short,Heavy,-16.765909090909076,1.8431818181818187,-0.5659090909090878,3.5204545454545553
India,App,Uniqlo,Dresses,Wrap,Olive,Silk,3791.6,15,3222.86,Female,18,157.8,69.7,27.991023595991138,Petite,92.0,72.3,95.6,2024,8,5,4,0,0,3,0.0,1.2724757952973722,0.7562761506276151,0.9623430962343096,2.263988522238164,1.711464237175917,Overweight,1,568.7400000000002,1,0,5,6,1.0,3222.859999999999,0.0,4.547473508864641e-13,L,Too Large,Dresses,Uniqlo,Regular,0.6401446654611211,2511.5163444846294,0.6848013816925734,2658.4379775474954,2606.147400406504,5,1,4,L,1,F_Petite,Female_Dresses,Teen,Short,Average,-10.731840909090892,-1.7886590909090927,-2.847727272727269,0.9409090909090878
Australia,App,Nike,Bottoms,Jeans,Black,Leather,3540.87,25,2655.6525,Female,27,156.6,59.5,24.262382786186024,Athletic,86.2,68.0,90.4,2024,2,1,1,3,0,1,365.0,1.2676470588235291,0.7522123893805309,0.9535398230088497,2.631932773109244,1.5913292972114967,Normal,1,885.2174999999997,1,0,1,1,0.0,2655.6525,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1745.3375795454544,1,0,1,XS,1,F_Athletic,Female_Bottoms,Young,Short,Light,-9.51840229885056,-7.288563218390806,-7.237931034482756,-2.540229885057471
Canada,Web,Tommy Hilfiger,Tops,Sweatshirt,Black,Polyester,1157.67,25,868.2525,Male,25,176.7,97.4,31.195062340481616,Inverted Triangle,108.2,87.8,101.0,2025,4,25,4,4,0,2,0.0,1.2323462414578588,0.8693069306930693,1.0712871287128714,1.8141683778234083,2.1416592767328506,Obese,1,289.4175,1,0,5,8,1.0,868.2525,0.0,0.0,S,Too Small,Tops,Tommy Hilfiger,Regular,0.7051282051282052,3057.712463369963,0.6960877862595419,1051.7262104007634,1043.9305948553051,5,1,2,S,1,Other,Male_Tops,Young,Tall,Very Heavy,6.597499999999968,12.025000000000006,10.560000000000002,5.3174999999999955
India,Web,Zara,Ethnicwear,Lehenga,Olive,Synthetic,6522.06,15,5543.751,Male,30,179.2,90.8,28.27547034438776,Petite,106.1,86.3,100.0,2025,1,22,4,2,0,1,365.0,1.2294322132097335,0.863,1.061,1.973568281938326,2.1000172548543765,Overweight,1,978.3090000000002,1,1,1,1,0.0,5543.751,0.0,0.0,No History,No History,No History,No History,New,0.7191650853889943,2310.2258776091085,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,4,L,1,Other,Male_Ethnicwear,Young,Tall,Very Heavy,8.037837837837827,10.083702702702695,9.002702702702706,4.705405405405401
India,Web,Gap,Tops,Polo,Pink,Leather,866.63,20,693.3040000000001,Female,18,149.7,61.1,27.2645045155999,Pear,86.7,68.1,90.1,2025,4,6,4,6,1,2,250.0,1.2731277533039649,0.755826859045505,0.9622641509433963,2.450081833060556,1.557649152947724,Overweight,1,173.3259999999999,1,0,2,2,0.5,1111.337,591.187938119512,-418.0329999999999,S,Perfect,Accessories,Van Heusen,Beginner,0.7395659432387313,2498.905944908181,0.6960877862595419,1051.7262104007634,1101.8847866242038,1,0,2,S,1,Other,Female_Tops,Teen,Short,Average,-17.637123595505642,-7.079775280898872,-6.929213483146071,-4.662921348314612
USA,Marketplace,Mango,Activewear,Yoga Pants,White,Polyester,2835.94,50,1417.97,Female,28,162.7,62.0,23.421601289548043,Athletic,88.2,69.8,92.8,2024,7,16,3,1,0,3,0.0,1.2636103151862466,0.7521551724137931,0.9504310344827588,2.6241935483870966,1.6649023548468391,Normal,1,1417.97,1,0,3,3,1.0,1417.97,0.0,0.0,S,Slightly Loose,Activewear,Mango,Beginner,0.7133105802047781,2897.3237721843007,0.7184846505551927,1831.609422273024,1820.218927238806,3,1,2,S,1,F_Athletic,Female_Activewear,Young,Average,Average,-4.543181818181836,-4.352272727272734,-4.51136363636364,-0.22727272727271952
India,Web,Zara,Outerwear,Hoodie,Olive,Denim,3535.36,25,2651.52,Male,28,178.6,64.6,20.252078816325557,Athletic,96.1,78.8,93.3,2023,11,2,6,3,0,4,365.0,1.2195431472081215,0.8445873526259379,1.030010718113612,2.764705882352941,1.812713622014762,Normal,1,883.8400000000001,1,0,1,1,0.0,2651.52,0.0,0.0,No History,No History,No History,No History,New,0.7191650853889943,2310.2258776091085,0.6914893617021277,4119.835555673759,4156.847241935484,1,0,3,M,1,M_Athletic,Male_Outerwear,Young,Tall,Average,12.059999999999974,2.344999999999999,3.717499999999987,-0.9075000000000131
India,App,Van Heusen,Dresses,Bodycon,Blue,Blends,2693.69,30,1885.583,Female,18,159.4,78.5,30.89534310754413,Pear,96.9,75.8,99.9,2025,6,26,22,3,0,3,365.0,1.278364116094987,0.7587587587587586,0.96996996996997,2.0305732484076437,1.8133847438051771,Obese,1,808.1070000000002,1,0,1,1,1.0,1885.583,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.6848013816925734,2658.4379775474954,2823.5890384615386,1,0,1,XS,1,Other,Female_Dresses,Teen,Short,Heavy,-9.25454545454545,2.816363636363633,0.5036363636363603,4.88363636363637
UK,Web,Under Armour,Dresses,Maxi,Pink,Rayon,4578.36,15,3891.606,Female,21,173.4,49.4,16.42966705645553,Petite,84.1,67.3,90.4,2024,3,5,22,1,0,2,365.0,1.24962852897474,0.7444690265486725,0.9303097345132744,3.5101214574898787,1.5831091881075097,Underweight,1,686.7539999999999,1,1,1,1,0.0,3891.606,0.0,0.0,No History,No History,No History,No History,New,0.7032374100719424,2776.533413669065,0.6848013816925734,2658.4379775474954,2715.0721222222223,1,0,1,XS,1,F_Petite,Female_Dresses,Young,Tall,Light,9.972580645161287,-10.316145161290336,-8.037096774193543,-4.064516129032256
UAE,App,U.S. Polo Assn.,Bottoms,Shorts,Green,Leather,2150.05,20,1720.0400000000002,Female,31,162.8,71.9,27.12814445001177,Pear,93.5,73.5,97.3,2024,8,28,18,2,0,3,0.0,1.272108843537415,0.7553956834532375,0.9609455292908532,2.2642559109874827,1.7738853314174128,Overweight,1,430.01,1,0,2,2,1.0,1720.0400000000002,0.0,0.0,M,Slightly Loose,Bottoms,U.S. Polo Assn.,Beginner,0.7243697478991596,2268.3449899159664,0.7043357933579336,1711.5967151752768,1700.053324808184,2,0,3,M,1,Other,Female_Bottoms,Adult,Average,Average,-3.632608695652152,-0.9141304347826065,-1.8913043478260931,2.123913043478254
India,Store,Marks & Spencer,Tops,Polo,Brown,Cotton,1341.3,25,1005.975,Unisex,30,165.9,75.7,27.504459028711096,Petite,95.6,75.2,99.5,2023,12,14,19,3,0,1,0.0,1.2712765957446808,0.7557788944723618,0.9608040201005024,2.191545574636724,1.8381066332664,Overweight,1,335.32500000000005,1,0,6,6,1.0,1005.975,0.0,0.0,L,Too Large,Tops,Marks & Spencer,Expert,0.7051926298157454,2221.556347571189,0.6960877862595419,1051.7262104007634,1101.8847866242038,6,1,4,L,1,Other,Unisex_Tops,Young,Average,Heavy,-2.9584494382022513,-0.07080898876404262,-1.3325842696629167,3.3865168539325765
UAE,Web,Nike,Bottoms,Jeans,Olive,Silk,2260.38,30,1582.266,Female,18,157.0,78.4,31.806564160817885,Athletic,96.9,75.7,99.7,2023,9,29,7,4,0,4,365.0,1.2800528401585205,0.7592778335005015,0.9719157472417252,2.002551020408163,1.7925773238979348,Obese,1,678.114,1,0,1,1,0.0,1582.266,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1745.3375795454544,1,0,2,S,1,F_Athletic,Female_Bottoms,Teen,Short,Heavy,-9.118402298850555,3.411436781609197,0.46206896551724697,6.759770114942526
UK,Store,Van Heusen,Outerwear,Puffer,Olive,Denim,7796.71,40,4678.026,Male,23,183.1,76.9,22.93768853124522,Apple,101.8,83.2,97.8,2024,1,31,7,2,0,1,365.0,1.2235576923076923,0.8507157464212679,1.0408997955010224,2.3810143042912872,1.9876232476173603,Normal,1,3118.684,1,1,1,1,0.0,4678.026,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.6914893617021277,4119.835555673759,4137.551006726458,1,0,3,M,1,Other,Male_Outerwear,Young,Very Tall,Heavy,19.23750000000001,6.479166666666671,6.556250000000006,4.30416666666666
India,App,FabIndia,Tops,T-Shirt,Pink,Silk,1166.78,20,933.424,Male,19,164.3,54.1,20.04112691145489,Pear,88.0,72.2,85.5,2024,3,17,20,6,1,2,0.0,1.2188365650969528,0.8444444444444444,1.0292397660818713,3.0369685767097967,1.5823858649192066,Normal,1,233.356,1,0,2,3,0.6666666666666666,2052.905166666667,1938.998258783149,-1119.481166666667,XS,Too Small,Tops,FabIndia,Beginner,0.7055555555555556,2134.0007064814813,0.6960877862595419,1051.7262104007634,998.7868827683616,2,0,1,XS,1,Other,Male_Tops,Teen,Average,Light,0.03333333333333144,-6.501530303030293,-3.1590909090909065,-9.577272727272728
Australia,Web,Zara,Activewear,Tank,Green,Wool,2877.91,40,1726.746,Female,32,169.8,66.2,22.96056747978984,Hourglass,91.3,72.3,96.2,2024,1,26,20,4,0,1,365.0,1.2627939142461964,0.7515592515592515,0.949064449064449,2.5649546827794563,1.7657767389946628,Normal,1,1151.164,1,0,1,1,0.0,1726.746,0.0,0.0,No History,No History,No History,No History,New,0.7191650853889943,2310.2258776091085,0.7184846505551927,1831.609422273024,1754.9590066964286,1,0,2,S,1,Other,Female_Activewear,Adult,Average,Average,6.353968253968247,-1.2285873015873108,-1.3492063492063409,2.0333333333333314
UK,Web,Roadster,Outerwear,Jacket,Navy,Polyester,5449.96,35,3542.474,Female,16,158.3,68.3,27.25579624636206,Pear,91.3,71.7,95.0,2025,3,18,19,1,0,2,365.0,1.2733612273361226,0.7547368421052632,0.9610526315789474,2.3177159590043925,1.7006650472151186,Overweight,1,1907.486,1,1,1,1,1.0,3542.474,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.6914893617021277,4119.835555673759,4004.5763104166663,1,0,1,XS,1,Other,Female_Outerwear,Teen,Short,Average,-8.857142857142833,-1.1734693877551052,-2.236734693877551,1.1285714285714334
India,App,Adidas,Bottoms,Jeans,Blue,Leather,1888.74,15,1605.429,Male,27,174.1,62.6,20.65269783288537,Inverted Triangle,94.1,77.1,91.2,2024,9,14,4,5,1,4,365.0,1.2204928664072634,0.8453947368421052,1.031798245614035,2.7811501597444086,1.7558585404261469,Normal,1,283.3110000000001,1,0,1,1,1.0,1605.429,0.0,0.0,No History,No History,No History,No History,New,0.7126050420168067,2914.161882352941,0.7043357933579336,1711.5967151752768,1745.3375795454544,1,0,3,M,1,Other,Male_Bottoms,Young,Tall,Average,5.1577319587628665,-0.25987628865979673,1.2649484536082412,-3.2340206185566984
India,Store,Roadster,Footwear,Boots,Grey,Wool,7723.18,15,6564.703,Male,29,165.5,58.3,21.284946285630834,Rectangle,90.2,73.8,87.1,2025,6,12,19,3,0,3,210.0,1.2222222222222223,0.8473019517795637,1.0355912743972446,2.8387650085763294,1.6421166631645792,Normal,1,1158.477,1,1,2,2,0.0,4152.1865,3411.8135537488715,2412.5165000000006,M,Perfect,Outerwear,Van Heusen,Beginner,0.6773648648648649,2299.651870777027,0.6825726141078838,4824.713633125864,4666.264557312253,1,0,-1,M,0,Other,Male_Footwear,Young,Average,Light,-3.181355932203388,-5.389830508474574,-3.0593220338983116,-7.7033898305084705
Australia,Web,H&M,Tops,Shirt,Yellow,Synthetic,1128.8,25,846.5999999999999,Male,29,168.5,63.9,22.506141640764643,Pear,93.3,76.3,89.7,2025,8,14,21,3,0,3,365.0,1.2228047182175623,0.850613154960981,1.040133779264214,2.6369327073552427,1.7297730227944026,Normal,1,282.20000000000005,1,0,1,3,1.0,846.5999999999999,0.0,0.0,No History,No History,No History,No History,New,0.7177121771217713,2430.4570092250924,0.6960877862595419,1051.7262104007634,1085.1938608815428,1,0,4,L,1,Other,Male_Tops,Young,Average,Average,2.8039342105263074,-0.4960789473684315,1.1999999999999886,-4.340789473684211
India,App,Van Heusen,Dresses,Maxi,Green,Synthetic,3288.1,25,2466.075,Unisex,30,180.5,65.3,20.04281735100252,Pear,92.9,73.9,98.7,2024,7,9,17,1,0,3,0.0,1.257104194857916,0.7487335359675785,0.9412360688956434,2.76416539050536,1.8350605556626547,Normal,1,822.0250000000001,1,0,4,6,1.0,2466.075,0.0,0.0,L,Too Large,Dresses,Van Heusen,Regular,0.660245183887916,2193.4145166374783,0.6848013816925734,2658.4379775474954,2715.0721222222223,4,1,4,L,1,Other,Unisex_Dresses,Young,Very Tall,Average,11.845454545454544,-1.1836363636363672,-1.3963636363636311,3.683636363636367
USA,Store,Puma,Bottoms,Shorts,Purple,Synthetic,3106.52,35,2019.238,Male,34,159.6,60.8,23.86919680152763,Pear,90.0,73.5,86.1,2023,10,15,4,6,1,4,365.0,1.2244897959183674,0.853658536585366,1.0452961672473868,2.625,1.6282616265979668,Normal,1,1087.282,1,0,1,1,1.0,2019.238,0.0,0.0,No History,No History,No History,No History,New,0.6792452830188679,2838.565890566038,0.7043357933579336,1711.5967151752768,1700.053324808184,1,0,1,XS,1,Other,Male_Bottoms,Adult,Short,Average,-7.905797101449281,-2.5000289855072566,-0.8956521739130494,-6.750724637681159
