order_id,user_id,purchase_datetime,country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,size_system,recommended_size,purchased_size,fit_feedback,fit_score,returned,return_reason
ORD250806144,U66314,2025-02-07 03:00:33,India,Web,Allen Solly,Footwear,Boots,Olive,Polyester,7002.79,60,2801.12,Unisex,17,160.4,64.5,25.1,Rectangle,89.3,70.4,93.5,Numeric,12,12,Too Large,1,1,Size too large
ORD250809101,U78631,2024-07-05 22:24:34,USA,Web,Forever 21,Bottoms,Chinos,Pink,Synthetic,2561.24,40,1536.74,Female,30,159.6,83.0,32.6,Pear,99.4,77.6,102.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250804704,U64388,2025-05-04 02:28:33,India,App,Tommy Hilfiger,Bottoms,Skirt,Red,Wool,2630.64,25,1972.98,Female,22,164.6,67.8,25.0,Rectangle,91.5,72.2,95.8,Alpha,S,S,Perfect,5,0,None
ORD250800299,U19514,2024-05-27 00:02:32,India,Store,Van Heusen,Tops,Polo,Red,Blends,1414.01,10,1272.61,Male,33,184.5,61.0,17.9,Rectangle,96.6,79.4,94.5,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250810060,U31000,2024-06-15 03:31:34,UK,Marketplace,Marks & Spencer,Footwear,Boots,White,Denim,8029.19,30,5620.43,Male,24,181.3,84.9,25.8,Petite,104.3,85.0,99.2,Numeric,5,6,Slightly Loose,3,1,Fit was slightly loose
ORD250800979,U50094,2025-05-18 22:34:32,Canada,Web,Under Armour,Footwear,Heels,Black,Synthetic,9658.16,30,6760.71,Female,27,170.2,48.9,16.9,Hourglass,83.0,66.4,89.2,Numeric,7,7,Perfect,5,0,None
ORD250808538,U76877,2024-09-24 21:58:34,India,App,H&M,Dresses,Fit & Flare,Olive,Leather,4258.25,50,2129.12,Unisex,38,163.4,63.6,23.8,Pear,89.2,70.4,93.7,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250806066,U40022,2023-10-21 20:42:33,Australia,Web,Levi's,Footwear,Loafers,Pink,Rayon,9788.45,35,6362.49,Female,27,151.8,49.8,21.6,Plus,79.9,63.4,85.0,Numeric,11,12,Too Large,1,1,Size too large
ORD250806776,U15422,2023-11-30 05:57:33,Canada,App,Tommy Hilfiger,Bottoms,Leggings,Beige,Polyester,1804.1,10,1623.69,Female,48,161.3,53.2,20.4,Apple,83.3,66.2,88.5,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250808498,U21374,2024-02-10 20:39:34,India,Web,Allen Solly,Bottoms,Chinos,Olive,Blends,2433.17,20,1946.54,Female,35,169.5,64.8,22.6,Rectangle,90.6,71.7,95.6,Alpha,S,XS,Too Small,1,1,Size too small
ORD250811260,U46506,2024-12-09 00:23:34,India,App,Biba,Outerwear,Jacket,Beige,Silk,7421.12,35,4823.73,Female,28,160.2,79.4,30.9,Hourglass,97.4,76.2,100.4,Alpha,S,S,Perfect,5,0,None
ORD250806919,U53578,2023-10-02 07:02:33,India,App,Tommy Hilfiger,Outerwear,Puffer,Black,Leather,7468.41,15,6348.15,Male,44,166.7,91.9,33.1,Pear,105.0,85.0,97.2,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250801532,U52734,2024-03-19 19:44:32,India,Marketplace,Tommy Hilfiger,Outerwear,Cardigan,Green,Silk,3032.6,20,2426.08,Unisex,30,175.0,45.8,15.0,Inverted Triangle,82.9,66.5,89.5,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250800234,U49552,2024-01-21 05:33:32,India,Web,Levi's,Footwear,Boots,Purple,Leather,5958.33,10,5362.5,Male,25,169.0,69.6,24.4,Inverted Triangle,95.8,78.2,91.5,Numeric,10,9,Slightly Tight,2,1,Fit was slightly tight
ORD250808080,U78892,2025-02-06 07:28:33,Australia,App,Uniqlo,Activewear,Tank,Olive,Blends,3424.76,10,3082.28,Female,28,165.1,58.6,21.5,Petite,86.8,68.8,91.9,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250808589,U81275,2023-10-19 03:55:34,India,Web,Gap,Ethnicwear,Sherwani,White,Polyester,2606.36,20,2085.09,Female,31,146.0,58.5,27.4,Hourglass,85.0,66.8,88.3,Alpha,XS,XS,Perfect,5,0,None
ORD250809796,U63869,2023-10-13 23:43:34,India,Store,Uniqlo,Activewear,Tank,Navy,Synthetic,2783.93,35,1809.55,Male,26,173.0,87.9,29.4,Athletic,104.0,84.5,97.6,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250806187,U55938,2025-04-10 06:32:33,India,Web,Calvin Klein,Tops,Sweatshirt,Brown,Leather,2470.04,5,2346.54,Male,27,163.8,68.5,25.5,Hourglass,94.3,76.9,89.6,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250805053,U18649,2024-06-01 05:15:33,UAE,Web,Adidas,Tops,Polo,Purple,Blends,1301.4,20,1041.12,Male,18,169.0,80.4,28.2,Plus,100.3,81.6,94.5,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250811265,U86801,2023-11-02 02:00:34,India,App,H&M,Tops,Polo,Maroon,Rayon,850.94,15,723.3,Male,36,183.4,75.6,22.5,Athletic,101.4,83.0,97.6,Alpha,M,XL,Too Large,1,1,Size too large
ORD250810676,U52725,2024-07-21 18:39:34,India,Web,Uniqlo,Bottoms,Shorts,Yellow,Linen,1661.61,35,1080.05,Male,27,174.3,72.9,24.0,Rectangle,98.3,80.2,94.0,Alpha,M,M,Perfect,5,0,None
ORD250800155,U94085,2024-07-29 19:20:32,Australia,Store,FabIndia,Accessories,Scarf,Green,Leather,1776.12,40,1065.67,Unisex,20,181.8,83.2,25.2,Apple,100.8,79.5,105.6,Alpha,M,XL,Too Large,1,1,Size too large
ORD250809772,U18427,2024-04-21 20:30:34,India,Web,Uniqlo,Activewear,Yoga Pants,Olive,Wool,2045.63,40,1227.38,Female,35,149.6,69.7,31.1,Rectangle,92.1,72.0,94.7,Alpha,S,L,Too Large,1,1,Size too large
ORD250810822,U94295,2024-06-22 04:52:34,USA,App,Biba,Bottoms,Shorts,Navy,Silk,2951.36,25,2213.52,Female,24,164.4,69.4,25.7,Athletic,92.3,72.7,96.5,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250802226,U85618,2024-11-14 01:03:32,India,Web,Under Armour,Bottoms,Leggings,Green,Rayon,1881.21,35,1222.79,Female,25,159.9,59.9,23.4,Hourglass,86.7,68.6,91.3,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250811709,U95564,2024-06-12 23:38:34,India,App,Under Armour,Outerwear,Jacket,Purple,Leather,2621.33,40,1572.8,Male,16,170.5,74.0,25.5,Inverted Triangle,97.9,79.8,93.1,Alpha,M,M,Perfect,5,0,None
ORD250800673,U80035,2024-05-15 20:20:32,USA,Web,Calvin Klein,Accessories,Handbag,Yellow,Synthetic,1775.82,35,1154.28,Female,34,155.6,63.9,26.4,Rectangle,88.6,69.7,92.4,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250801410,U13082,2024-11-01 00:37:32,India,Store,U.S. Polo Assn.,Footwear,Sandals,Red,Blends,2845.06,20,2276.05,Female,31,158.4,72.1,28.7,Plus,93.4,73.3,96.8,Numeric,5,5,Too Small,1,1,Size too small
ORD250808200,U35860,2024-08-26 03:26:33,India,Web,Forever 21,Outerwear,Jacket,Yellow,Silk,5056.14,20,4044.91,Female,16,156.6,65.8,26.8,Athletic,89.8,70.6,93.5,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250805600,U92866,2025-04-21 04:47:33,Canada,Store,Nike,Tops,Shirt,Grey,Cotton,2306.02,25,1729.51,Female,37,160.4,53.6,20.8,Inverted Triangle,83.4,66.2,88.4,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250801328,U22045,2024-04-16 23:09:32,India,Web,Biba,Dresses,A-Line,Green,Silk,1584.37,20,1267.5,Female,38,146.0,62.5,29.3,Inverted Triangle,87.6,68.6,90.5,Alpha,XS,XS,Perfect,5,0,None
ORD250808174,U17212,2025-02-18 20:17:33,India,Store,Roadster,Tops,Blouse,Blue,Leather,1046.04,15,889.13,Male,26,184.6,70.4,20.7,Athletic,99.9,81.9,96.8,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250803484,U62338,2025-07-14 22:53:33,Australia,Web,FabIndia,Accessories,Cap,Brown,Cotton,445.27,25,333.95,Female,42,157.2,66.1,26.7,Petite,90.0,70.8,93.7,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250803531,U58906,2024-12-09 03:57:33,India,App,Uniqlo,Outerwear,Cardigan,Maroon,Rayon,6473.86,5,6150.17,Male,27,175.0,58.7,19.2,Rectangle,92.9,76.2,90.5,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250806349,U29319,2023-11-08 20:57:33,India,Marketplace,U.S. Polo Assn.,Footwear,Sandals,Blue,Leather,2654.68,40,1592.81,Male,27,173.2,95.3,31.8,Hourglass,107.0,86.7,99.6,Numeric,5,7,Too Large,1,1,Size too large
ORD250811703,U20257,2025-03-22 07:35:34,India,App,Puma,Bottoms,Chinos,Brown,Polyester,3367.36,40,2020.42,Male,24,184.1,72.6,21.4,Plus,100.6,82.3,97.1,Alpha,M,M,Perfect,5,0,None
ORD250810809,U51943,2024-08-30 06:18:34,Canada,Web,Biba,Footwear,Sneakers,Olive,Rayon,2403.71,5,2283.52,Female,34,160.0,55.0,21.5,Inverted Triangle,84.1,66.7,89.0,Numeric,7,9,Too Large,1,1,Size too large
ORD250805472,U84408,2023-08-29 23:22:33,India,Web,U.S. Polo Assn.,Tops,Blouse,Maroon,Polyester,1276.82,25,957.62,Male,27,166.6,60.8,21.9,Plus,91.5,74.9,88.2,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250806134,U21130,2024-01-22 19:01:33,India,Store,H&M,Bottoms,Shorts,Red,Cotton,1502.8,10,1352.52,Female,38,163.3,52.6,19.7,Pear,83.4,66.3,88.7,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250810674,U71242,2024-08-28 23:12:34,India,Store,Gap,Bottoms,Shorts,Beige,Rayon,2519.57,35,1637.72,Female,28,161.5,62.1,23.8,Hourglass,88.1,69.6,92.6,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250807836,U31395,2024-08-09 01:53:33,India,Web,Van Heusen,Bottoms,Chinos,Purple,Linen,1919.73,15,1631.77,Male,38,186.4,75.9,21.8,Plus,102.3,83.7,98.7,Alpha,M,XL,Too Large,1,1,Size too large
ORD250804770,U44490,2024-05-27 05:49:33,India,Store,Puma,Footwear,Loafers,Pink,Blends,10485.3,25,7863.97,Female,39,160.6,54.8,21.2,Athletic,84.1,66.7,89.0,Numeric,5,7,Too Large,1,1,Size too large
ORD250803842,U55286,2024-10-17 22:06:33,India,App,Nike,Accessories,Belt,Navy,Leather,1818.53,25,1363.9,Male,24,164.5,92.3,34.1,Rectangle,105.0,84.9,96.9,Alpha,M,XL,Too Large,1,1,Size too large
ORD250806924,U24885,2025-02-05 04:28:33,Singapore,Store,FabIndia,Bottoms,Skirt,Red,Blends,1951.29,20,1561.03,Male,26,180.7,73.5,22.5,Inverted Triangle,100.0,81.8,96.2,Alpha,M,XL,Too Large,1,1,Size too large
ORD250801913,U95224,2025-03-23 01:48:32,India,Store,Adidas,Dresses,A-Line,Green,Silk,2692.63,15,2288.74,Male,21,167.9,75.1,26.6,Rectangle,97.9,79.7,92.7,Alpha,M,M,Perfect,5,0,None
ORD250810638,U52734,2024-10-02 04:54:34,India,App,Under Armour,Activewear,Tank,Grey,Polyester,2550.46,60,1020.18,Unisex,22,165.1,55.7,20.4,Apple,85.3,67.8,90.6,Alpha,XS,XS,Perfect,5,0,None
ORD250809195,U53006,2024-09-09 23:56:34,India,Web,Mango,Activewear,Tank,Brown,Synthetic,2918.23,5,2772.32,Male,29,177.7,86.9,27.5,Pear,104.4,84.9,98.6,Alpha,M,XS,Too Small,1,1,Size too small
ORD250810048,U43891,2025-07-11 06:34:34,India,Web,Roadster,Bottoms,Jeans,Blue,Leather,2495.49,30,1746.84,Male,22,176.5,95.7,30.7,Rectangle,107.5,87.3,100.5,Alpha,L,M,Slightly Tight,2,1,Fit was slightly tight
ORD250805937,U43955,2024-04-08 19:43:33,Singapore,App,Calvin Klein,Accessories,Socks,Brown,Cotton,2659.14,30,1861.4,Male,23,169.9,67.8,23.5,Plus,95.2,77.8,91.2,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250810400,U74903,2024-03-22 02:12:34,India,Store,W,Activewear,Tank,Brown,Denim,1295.76,15,1101.4,Male,29,173.0,77.2,25.8,Plus,99.7,81.3,94.7,Alpha,M,XS,Too Small,1,1,Size too small
ORD250800253,U72204,2025-03-05 07:13:32,India,App,Forever 21,Bottoms,Trousers,Pink,Polyester,1730.5,15,1470.92,Female,20,161.4,67.3,25.8,Rectangle,90.9,71.6,95.0,Alpha,S,S,Perfect,5,0,None
ORD250800308,U87280,2023-10-09 21:31:32,India,App,Under Armour,Tops,Henley,Beige,Polyester,1454.9,30,1018.43,Female,31,152.6,63.6,27.3,Apple,88.3,69.4,91.8,Alpha,XS,M,Too Large,1,1,Size too large
ORD250804335,U95194,2023-11-18 22:12:33,India,Web,Tommy Hilfiger,Footwear,Heels,Blue,Linen,5519.35,25,4139.51,Female,22,153.3,60.1,25.6,Apple,86.3,68.0,90.1,Numeric,7,7,Perfect,5,0,None
ORD250804671,U42211,2025-05-28 02:08:33,India,Store,FabIndia,Footwear,Heels,Blue,Cotton,8301.92,15,7056.63,Unisex,26,166.2,81.0,29.3,Inverted Triangle,98.3,77.1,101.9,Numeric,10,9,Slightly Tight,2,1,Fit was slightly tight
ORD250809295,U80067,2024-04-22 07:16:34,India,App,W,Footwear,Sandals,Green,Wool,1808.63,25,1356.47,Male,30,183.2,71.7,21.4,Hourglass,100.0,81.9,96.6,Numeric,5,5,Perfect,5,0,None
ORD250806550,U52882,2023-09-27 02:10:33,India,Web,Nike,Bottoms,Skirt,Beige,Silk,2759.06,15,2345.2,Male,20,165.4,50.0,18.3,Hourglass,86.5,71.1,85.0,Alpha,S,XS,Too Small,1,1,Size too small
ORD250809628,U24957,2024-05-08 02:21:34,UAE,App,Van Heusen,Ethnicwear,Anarkali,Yellow,Silk,2838.66,40,1703.2,Male,27,179.9,79.5,24.6,Plus,102.0,83.3,97.4,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250801410,U13082,2024-11-01 00:37:32,India,Store,U.S. Polo Assn.,Footwear,Sandals,Red,Blends,2845.06,20,2276.05,Female,31,158.4,72.1,28.7,Plus,93.4,73.3,96.8,Numeric,5,5,Too Small,1,1,Size too small
ORD250811828,U59637,2025-06-16 04:44:34,India,App,Under Armour,Bottoms,Skirt,Pink,Polyester,2726.89,25,2045.17,Male,33,167.1,78.6,28.1,Hourglass,99.3,80.7,93.5,Alpha,M,M,Perfect,5,0,None
ORD250808194,U95062,2024-10-04 22:21:33,India,Web,Nike,Bottoms,Jeans,Navy,Linen,2286.12,40,1371.67,Male,33,163.7,50.0,18.7,Rectangle,86.0,70.7,85.0,Alpha,S,L,Too Large,1,1,Size too large
ORD250802782,U24518,2024-04-28 18:49:33,India,Web,FabIndia,Tops,Henley,Olive,Denim,1298.38,15,1103.62,Female,29,171.4,58.3,19.8,Petite,87.8,69.8,93.4,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250807469,U65567,2024-09-28 20:16:33,India,Marketplace,Roadster,Tops,Blouse,Grey,Cotton,1201.37,25,901.03,Female,16,168.0,55.3,19.6,Plus,85.7,68.2,91.2,Alpha,XS,M,Too Large,1,1,Size too large
ORD250804870,U87259,2023-11-09 01:42:33,India,Store,Mango,Tops,Blouse,White,Polyester,1077.21,25,807.91,Female,24,156.8,64.7,26.3,Pear,89.1,70.2,93.0,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250809327,U18566,2025-06-12 19:43:34,India,Store,Tommy Hilfiger,Activewear,Yoga Pants,Navy,Silk,4519.91,30,3163.94,Female,30,149.9,65.9,29.3,Petite,89.7,70.3,92.7,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250804528,U28385,2023-12-16 20:54:33,India,Web,W,Footwear,Sneakers,Yellow,Silk,2554.41,25,1915.81,Female,18,148.0,71.1,32.5,Plus,93.1,72.6,95.4,Numeric,10,12,Too Large,1,1,Size too large
ORD250802380,U37037,2024-07-15 06:39:32,India,Web,Adidas,Bottoms,Trousers,Navy,Linen,1828.83,20,1463.06,Male,36,163.1,105.3,39.6,Inverted Triangle,110.8,89.2,100.5,Alpha,L,S,Too Small,1,1,Size too small
ORD250800694,U52550,2024-02-15 04:32:32,India,Marketplace,FabIndia,Footwear,Sandals,Blue,Silk,5133.04,30,3593.13,Unisex,44,168.6,60.4,21.2,Inverted Triangle,88.3,70.1,93.5,Numeric,6,6,Perfect,5,0,None
ORD250807467,U44491,2024-11-25 20:47:33,India,App,Puma,Accessories,Backpack,Green,Synthetic,2306.74,25,1730.05,Female,30,167.6,47.4,16.9,Petite,81.7,65.3,87.7,Alpha,XS,M,Too Large,1,1,Size too large
ORD250811624,U42231,2024-12-18 00:16:34,India,Store,H&M,Ethnicwear,Saree,Green,Denim,1853.48,30,1297.44,Female,47,156.4,76.8,31.4,Pear,96.0,75.1,98.9,Alpha,S,S,Perfect,5,0,None
ORD250811000,U93680,2024-09-20 01:34:34,India,Store,Puma,Dresses,Bodycon,Blue,Wool,4663.98,50,2331.99,Male,40,167.8,89.3,31.7,Pear,103.9,84.3,96.7,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250803590,U87453,2025-02-27 00:43:33,India,Web,Allen Solly,Bottoms,Skirt,Maroon,Cotton,2899.21,15,2464.33,Unisex,21,170.5,65.9,22.7,Athletic,91.3,72.3,96.3,Alpha,S,XS,Too Small,1,1,Size too small
ORD250803077,U77924,2024-07-22 18:00:33,India,Store,U.S. Polo Assn.,Tops,T-Shirt,Red,Synthetic,965.43,5,917.16,Male,40,183.5,81.9,24.3,Plus,103.7,84.7,99.1,Alpha,M,XL,Too Large,1,1,Size too large
ORD250800738,U92223,2023-11-14 06:14:32,India,App,Allen Solly,Tops,Blouse,Blue,Polyester,1184.1,25,888.07,Unisex,17,160.1,79.8,31.1,Pear,97.6,76.4,100.6,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250801825,U57078,2025-08-12 23:51:32,India,Store,Biba,Tops,Sweatshirt,Green,Blends,1163.2,35,756.08,Female,17,170.6,68.4,23.5,Hourglass,92.5,73.2,97.3,Alpha,S,L,Too Large,1,1,Size too large
ORD250807032,U99733,2024-10-17 00:50:33,India,App,Puma,Outerwear,Jacket,Yellow,Polyester,8422.7,25,6317.03,Female,16,163.0,70.3,26.5,Plus,92.6,72.9,96.6,Alpha,S,L,Too Large,1,1,Size too large
ORD250804111,U37598,2025-02-12 05:15:33,India,App,FabIndia,Bottoms,Shorts,Purple,Synthetic,1391.48,20,1113.18,Female,32,168.7,57.5,20.2,Rectangle,86.9,69.1,92.3,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250807514,U48871,2025-01-02 04:42:33,India,App,Marks & Spencer,Bottoms,Chinos,White,Denim,2605.79,30,1824.05,Female,25,166.4,44.0,15.9,Hourglass,79.6,63.8,85.9,Alpha,XS,M,Too Large,1,1,Size too large
ORD250801078,U68479,2024-07-21 07:16:32,India,App,Nike,Ethnicwear,Lehenga,Pink,Leather,2015.9,35,1310.34,Male,27,167.0,50.0,17.9,Rectangle,87.0,71.5,85.3,Alpha,S,S,Perfect,5,0,None
ORD250800522,U44116,2025-03-25 21:44:32,India,App,U.S. Polo Assn.,Accessories,Socks,Navy,Polyester,636.62,60,254.65,Male,33,163.7,84.3,31.5,Plus,101.4,82.2,94.3,Alpha,M,M,Perfect,5,0,None
ORD250807335,U86227,2023-10-03 23:24:33,India,Store,Nike,Accessories,Cap,Navy,Synthetic,3128.04,50,1564.02,Male,29,173.6,90.6,30.1,Apple,105.2,85.4,98.5,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250810751,U78864,2025-02-22 04:30:34,Singapore,App,Levi's,Outerwear,Blazer,Navy,Linen,2765.85,10,2489.26,Male,27,174.3,88.4,29.1,Plus,104.4,84.8,98.1,Alpha,M,M,Perfect,5,0,None
ORD250807732,U93042,2024-08-31 05:04:33,UAE,App,Uniqlo,Footwear,Running Shoes,Green,Rayon,8903.43,25,6677.57,Female,36,164.6,65.6,24.2,Hourglass,90.3,71.3,94.8,Numeric,8,7,Slightly Tight,2,1,Fit was slightly tight
ORD250808622,U92307,2023-11-04 19:28:34,UK,App,Biba,Footwear,Boots,Green,Silk,8715.88,40,5229.53,Male,48,184.5,98.5,28.9,Apple,109.8,89.3,103.3,Numeric,6,6,Perfect,5,0,None
ORD250806506,U64099,2025-07-26 02:21:33,UK,Web,Under Armour,Tops,Henley,Green,Linen,2124.31,25,1593.23,Female,16,159.8,73.5,28.8,Apple,94.2,73.9,97.6,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250808231,U13714,2023-10-27 20:15:33,USA,App,Roadster,Dresses,A-Line,Beige,Polyester,3313.52,60,1325.41,Female,28,167.4,64.2,22.9,Petite,90.0,71.2,94.8,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250810331,U30433,2024-11-21 21:51:34,UAE,Store,H&M,Accessories,Socks,Purple,Silk,2454.21,10,2208.79,Male,26,169.5,85.0,29.6,Rectangle,102.3,83.1,95.9,Alpha,M,XL,Too Large,1,1,Size too large
ORD250810057,U78377,2024-06-13 23:52:34,Canada,Web,Adidas,Outerwear,Jacket,Beige,Rayon,4117.17,30,2882.02,Female,32,171.3,55.3,18.8,Plus,86.4,68.8,92.1,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250800375,U97590,2023-09-05 02:54:32,India,Web,Biba,Ethnicwear,Sherwani,Black,Silk,3422.54,30,2395.78,Male,31,179.1,83.8,26.1,Hourglass,103.5,84.3,98.2,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250804595,U45126,2025-07-01 19:11:33,UAE,Web,Roadster,Tops,Sweatshirt,Maroon,Rayon,1261.84,30,883.29,Male,35,169.3,50.0,17.4,Hourglass,87.6,72.1,86.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250810514,U99207,2024-04-26 17:44:34,Germany,App,Adidas,Tops,Shirt,Green,Leather,1327.16,20,1061.73,Female,37,155.3,56.1,23.3,Hourglass,84.1,66.5,88.5,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250800203,U66072,2025-05-25 23:19:32,India,App,Adidas,Ethnicwear,Saree,Navy,Silk,1773.34,10,1596.01,Male,19,175.2,74.1,24.1,Petite,98.9,80.8,94.6,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250802827,U38125,2025-06-10 04:23:33,India,App,Levi's,Footwear,Heels,Beige,Synthetic,8601.59,10,7741.43,Male,18,189.1,57.5,16.1,Athletic,96.9,79.8,95.5,Numeric,11,12,Too Large,1,1,Size too large
ORD250805341,U60515,2024-04-11 05:02:33,India,Web,Nike,Bottoms,Jeans,Maroon,Blends,3847.58,30,2693.31,Female,34,160.5,56.2,21.8,Apple,84.8,67.2,89.7,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250811291,U48733,2025-05-07 20:12:34,India,App,Biba,Footwear,Loafers,White,Polyester,8254.4,30,5778.08,Male,28,171.7,69.2,23.5,Plus,96.2,78.6,92.2,Numeric,11,10,Slightly Tight,2,1,Fit was slightly tight
ORD250801561,U15975,2025-06-27 05:09:32,USA,App,Nike,Ethnicwear,Lehenga,Navy,Rayon,6539.52,25,4904.64,Female,37,151.9,57.4,24.9,Inverted Triangle,84.5,66.7,88.5,Alpha,XS,XS,Perfect,5,0,None
ORD250806161,U30936,2025-02-06 22:27:33,Australia,Store,Zara,Outerwear,Cardigan,Olive,Silk,7087.06,30,4960.94,Male,26,178.0,73.2,23.1,Pear,99.2,81.1,95.2,Alpha,M,M,Perfect,5,0,None
ORD250807941,U94221,2024-02-25 01:01:33,India,App,Van Heusen,Tops,Shirt,Green,Silk,991.81,10,892.63,Male,18,182.8,80.8,24.2,Inverted Triangle,103.2,84.2,98.6,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250810224,U71664,2023-12-10 06:39:34,Singapore,App,Gap,Bottoms,Leggings,White,Rayon,2367.84,35,1539.1,Female,46,164.0,50.1,18.6,Petite,82.2,65.5,87.8,Alpha,XS,XS,Perfect,5,0,None
ORD250806723,U31445,2025-01-30 22:08:33,Singapore,App,Van Heusen,Bottoms,Skirt,Navy,Polyester,1947.6,20,1558.08,Unisex,39,158.7,75.7,30.1,Athletic,95.4,74.7,98.5,Alpha,S,XS,Too Small,1,1,Size too small
ORD250804847,U53450,2024-04-08 21:12:33,India,Web,Van Heusen,Bottoms,Shorts,Purple,Cotton,1887.99,5,1793.59,Male,33,176.4,82.2,26.4,Rectangle,102.3,83.4,97.0,Alpha,M,XS,Too Small,1,1,Size too small
ORD250805144,U67765,2024-05-11 21:07:33,India,Store,Zara,Activewear,Sports Bra,Olive,Polyester,2323.97,30,1626.78,Female,36,154.4,50.5,21.2,Apple,80.7,64.0,85.5,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250806968,U72527,2025-02-05 07:14:33,Germany,App,Calvin Klein,Accessories,Handbag,Maroon,Cotton,1498.95,40,899.37,Male,24,182.3,74.4,22.4,Petite,100.7,82.4,96.9,Alpha,M,M,Perfect,5,0,None
ORD250805951,U25002,2025-01-02 07:16:33,India,App,Under Armour,Ethnicwear,Saree,Brown,Synthetic,6680.1,50,3340.05,Female,23,153.1,70.6,30.1,Rectangle,92.5,72.4,95.5,Alpha,S,L,Too Large,1,1,Size too large
ORD250800208,U13515,2025-06-24 06:34:32,UK,Web,Under Armour,Bottoms,Skirt,Beige,Linen,3123.28,15,2654.79,Female,19,168.2,53.1,18.8,Petite,84.6,67.4,90.3,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250805848,U37894,2024-07-28 00:37:33,Singapore,Store,Uniqlo,Tops,Sweatshirt,Black,Leather,1788.19,30,1251.73,Male,43,167.1,59.9,21.5,Pear,91.2,74.7,88.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250811538,U86617,2025-06-21 19:08:34,India,Marketplace,Levi's,Ethnicwear,Sherwani,Olive,Leather,2568.78,25,1926.59,Female,16,166.2,72.4,26.2,Plus,94.0,74.0,98.1,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250805037,U55439,2024-11-01 06:49:33,India,App,U.S. Polo Assn.,Tops,T-Shirt,Maroon,Wool,1427.21,35,927.69,Female,24,166.1,56.0,20.3,Hourglass,85.6,68.1,91.0,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250808499,U38816,2024-01-27 02:47:34,Australia,App,U.S. Polo Assn.,Tops,Blouse,Blue,Synthetic,1792.75,5,1703.11,Male,23,180.3,53.7,16.5,Pear,92.6,76.2,91.2,Alpha,S,L,Too Large,1,1,Size too large
ORD250806628,U45186,2023-09-24 02:48:33,India,Web,Adidas,Outerwear,Blazer,Grey,Rayon,9303.67,10,8373.3,Male,16,182.3,62.8,18.9,Hourglass,96.5,79.2,94.1,Alpha,M,XL,Too Large,1,1,Size too large
